,contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
2284,AAPL270617C00210000,AAPL,2027-06-17,210.00,call,87.80,87.32,87.30,8,87.35,23,14,4160,2025-11-24,0.29292,0.8631,0.00217,-0.03553,0.75583,2.36681
2285,AAPL270617P00210000,AAPL,2027-06-17,210.00,put,10.76,10.70,10.55,27,10.85,39,2,1377,2025-11-24,0.33194,-0.15586,0.00209,-0.01823,0.82464,-0.84982
2286,AAPL270617C00220000,AAPL,2027-06-17,220.00,call,79.06,79.97,79.95,6,80.00,17,2,3952,2025-11-24,0.29292,0.8333,0.00247,-0.03812,0.86162,2.34812
2287,AAPL270617P00220000,AAPL,2027-06-17,220.00,put,12.72,12.90,12.75,13,13.05,57,304,1431,2025-11-24,0.31243,-0.17606,0.00240,-0.01797,0.89223,-0.95256
2288,AAPL270617C00230000,AAPL,2027-06-17,230.00,call,73.65,72.93,72.90,6,72.95,19,7,3491,2025-11-24,0.29292,0.80118,0.00276,-0.04046,0.96189,2.31339
2289,AAPL270617P00230000,AAPL,2027-06-17,230.00,put,15.59,15.30,15.15,66,15.45,12,1,1258,2025-11-24,0.31243,-0.20707,0.00265,-0.01930,0.98553,-1.13243
2290,AAPL270617C00240000,AAPL,2027-06-17,240.00,call,66.95,66.12,66.00,2,66.25,7,7,1073,2025-11-24,0.29292,0.76717,0.00303,-0.04250,1.05415,2.26434
2291,AAPL270617P00240000,AAPL,2027-06-17,240.00,put,18.03,18.10,17.95,46,18.25,13,156,545,2025-11-24,0.31243,-0.23959,0.00288,-0.02033,1.07090,-1.32477
2292,AAPL270617C00250000,AAPL,2027-06-17,250.00,call,60.20,59.62,59.40,6,59.85,32,14,2194,2025-11-24,0.27341,0.73791,0.00345,-0.04234,1.12305,2.26389
2293,AAPL270617P00250000,AAPL,2027-06-17,250.00,put,21.61,21.30,21.10,45,21.50,14,4,861,2025-11-24,0.29292,-0.26827,0.00326,-0.01918,1.13641,-1.47174
2294,AAPL270617C00260000,AAPL,2027-06-17,260.00,call,53.70,53.60,53.40,54,53.80,33,35,1398,2025-11-24,0.27341,0.6992,0.00369,-0.04366,1.20030,2.18440
2295,AAPL270617P00260000,AAPL,2027-06-17,260.00,put,24.75,24.90,24.70,14,25.10,3,7,516,2025-11-24,0.29292,-0.30471,0.00347,-0.01951,1.20727,-1.69070
2296,AAPL270617C00270000,AAPL,2027-06-17,270.00,call,48.05,48.05,48.00,7,48.10,15,54,3945,2025-11-24,0.27341,0.6597,0.00389,-0.04457,1.26382,2.09499
2297,AAPL270617P00270000,AAPL,2027-06-17,270.00,put,28.52,28.90,28.70,27,29.10,10,9,800,2025-11-24,0.29292,-0.34171,0.00363,-0.01947,1.26582,-1.91818
2298,AAPL270617C00280000,AAPL,2027-06-17,280.00,call,42.65,42.75,42.70,2,42.80,28,110,4732,2025-11-24,0.27341,0.6199,0.00404,-0.04509,1.31297,1.99793
2299,AAPL270617P00280000,AAPL,2027-06-17,280.00,put,33.09,33.35,33.10,42,33.60,18,4,716,2025-11-24,0.29292,-0.37887,0.00377,-0.01905,1.31167,-2.15228
2300,AAPL270617C00290000,AAPL,2027-06-17,290.00,call,37.95,37.88,37.75,1,38.00,82,49,895,2025-11-24,0.27341,0.58024,0.00415,-0.04522,1.34766,1.89538
2301,AAPL270617P00290000,AAPL,2027-06-17,290.00,put,38.70,38.20,38.00,12,38.40,9,1,344,2025-11-24,0.29292,-0.41582,0.00386,-0.01828,1.34484,-2.39119
2302,AAPL270617C00300000,AAPL,2027-06-17,300.00,call,33.40,33.40,33.35,6,33.45,39,95,3926,2025-11-24,0.27341,0.54113,0.00421,-0.04500,1.36826,1.78934
2303,AAPL270617P00300000,AAPL,2027-06-17,300.00,put,44.10,43.65,43.35,24,43.95,11,1,98,2025-11-24,0.29292,-0.45225,0.00392,-0.01717,1.36571,-2.63330
2304,AAPL270617C00310000,AAPL,2027-06-17,310.00,call,29.75,29.25,29.05,28,29.45,77,13,683,2025-11-24,0.25390,0.49304,0.00456,-0.04207,1.37537,1.68095
2305,AAPL270617P00310000,AAPL,2027-06-17,310.00,put,50.03,49.55,49.25,26,49.85,13,1,145,2025-11-24,0.29292,-0.48788,0.00395,-0.01574,1.37494,-2.87711
2306,AAPL270617C00320000,AAPL,2027-06-17,320.00,call,26.08,25.65,25.50,9,25.80,65,14,852,2025-11-24,0.25390,0.45323,0.00453,-0.04105,1.36611,1.56087
2307,AAPL270617P00320000,AAPL,2027-06-17,320.00,put,56.44,55.92,55.60,33,56.25,15,1,37,2025-11-24,0.29292,-0.52246,0.00394,-0.01404,1.37339,-3.12135
2308,AAPL270617C00330000,AAPL,2027-06-17,330.00,call,22.58,22.38,22.25,3,22.50,72,3,2365,2025-11-24,0.25390,0.41508,0.00445,-0.03976,1.34429,1.44272
2309,AAPL270617P00330000,AAPL,2027-06-17,330.00,put,63.25,62.78,62.45,27,63.10,4,1,64,2025-11-24,0.29292,-0.55583,0.00391,-0.01209,1.36208,-3.36490
2310,AAPL270617C00340000,AAPL,2027-06-17,340.00,call,18.55,19.43,19.25,10,19.60,23,0,800,2025-11-24,0.25390,0.37882,0.00435,-0.03825,1.31162,1.32782
2311,AAPL270617P00340000,AAPL,2027-06-17,340.00,put,70.51,70.15,69.80,5,70.50,4,1,21,2025-11-24,0.31243,-0.57318,0.00364,-0.01266,1.35237,-3.58476
2312,AAPL270617C00350000,AAPL,2027-06-17,350.00,call,16.15,16.90,16.75,9,17.05,21,0,2865,2025-11-24,0.25390,0.3446,0.00421,-0.03657,1.26984,1.21725
2313,AAPL270617P00350000,AAPL,2027-06-17,350.00,put,78.30,77.95,77.60,8,78.30,4,1,10,2025-11-24,0.31243,-0.60207,0.00358,-0.01048,1.33030,-3.81653
2314,AAPL270617C00360000,AAPL,2027-06-17,360.00,call,14.00,14.62,14.45,11,14.80,29,0,347,2025-11-24,0.25390,0.31252,0.00404,-0.03476,1.22072,1.11181
2315,AAPL270617P00360000,AAPL,2027-06-17,360.00,put,86.65,86.30,85.95,5,86.65,7,1,68,2025-11-24,0.31243,-0.62963,0.00351,-0.00815,1.30230,-4.04600
2316,AAPL270617C00370000,AAPL,2027-06-17,370.00,call,12.20,12.65,12.50,24,12.80,15,50,164,2025-11-24,0.25390,0.28262,0.00386,-0.03286,1.16592,1.01207
2317,AAPL270617P00370000,AAPL,2027-06-17,370.00,put,95.60,95.12,94.80,8,95.45,1,1,35,2025-11-24,0.33194,-0.63826,0.00327,-0.00879,1.29212,-4.23617
2318,AAPL270617C00380000,AAPL,2027-06-17,380.00,call,10.60,10.93,10.75,20,11.10,23,0,225,2025-11-24,0.25390,0.2549,0.00367,-0.03091,1.10698,0.91839
2319,AAPL270617P00380000,AAPL,2027-06-17,380.00,put,0.00,104.53,104.20,7,104.85,7,0,0,2025-11-24,0.35146,-0.64475,0.00307,-0.00951,1.28401,-4.41879
2320,AAPL270617C00390000,AAPL,2027-06-17,390.00,call,9.05,9.45,9.30,10,9.60,24,0,201,2025-11-24,0.25390,0.22934,0.00346,-0.02894,1.04532,0.83097
2321,AAPL270617P00390000,AAPL,2027-06-17,390.00,put,0.00,114.55,114.25,3,114.85,3,0,0,2025-11-24,0.37097,-0.64949,0.00290,-0.01030,1.27783,-4.59533
2322,AAPL270617C00400000,AAPL,2027-06-17,400.00,call,7.95,8.15,8.00,16,8.30,27,0,905,2025-11-24,0.25390,0.20588,0.00325,-0.02698,0.98217,0.74986
2323,AAPL270617P00400000,AAPL,2027-06-17,400.00,put,0.00,124.55,124.25,3,124.85,3,0,0,2025-11-24,0.39048,-0.65279,0.00274,-0.01117,1.27341,-4.76693
2324,AAPL270617C00410000,AAPL,2027-06-17,410.00,call,6.65,7.03,6.90,18,7.15,2,0,218,2025-11-24,0.25390,0.18443,0.00304,-0.02505,0.91861,0.67500
2325,AAPL270617P00410000,AAPL,2027-06-17,410.00,put,0.00,134.55,134.25,1,134.85,1,0,0,2025-11-24,0.40999,-0.65489,0.00261,-0.01210,1.27054,-4.93452
2326,AAPL270617C00420000,AAPL,2027-06-17,420.00,call,6.15,6.08,5.95,55,6.20,20,1,359,2025-11-24,0.25390,0.16488,0.00283,-0.02318,0.85553,0.60623
2327,AAPL270617P00420000,AAPL,2027-06-17,420.00,put,0.00,144.55,144.25,1,144.85,1,0,0,2025-11-24,0.42950,-0.65598,0.00249,-0.01310,1.26904,-5.09879
2328,AAPL270617C00430000,AAPL,2027-06-17,430.00,call,5.90,5.28,5.15,25,5.40,31,0,196,2025-11-24,0.25390,0.14715,0.00263,-0.02138,0.79370,0.54333
2329,AAPL270617P00430000,AAPL,2027-06-17,430.00,put,0.00,154.52,154.20,1,154.85,1,0,0,2025-11-24,0.42950,-0.67197,0.00244,-0.01092,1.24570,-5.28991
2330,AAPL270617C00440000,AAPL,2027-06-17,440.00,call,4.40,4.58,4.45,28,4.70,34,0,182,2025-11-24,0.25390,0.1311,0.00243,-0.01965,0.73369,0.48601
2331,AAPL270617P00440000,AAPL,2027-06-17,440.00,put,0.00,164.55,164.25,1,164.85,1,0,0,2025-11-24,0.44901,-0.67117,0.00234,-0.01203,1.24693,-5.44782
2332,AAPL270617C00450000,AAPL,2027-06-17,450.00,call,4.00,3.97,3.85,14,4.10,34,11,1845,2025-11-24,0.25390,0.11663,0.00224,-0.01801,0.67598,0.43396
2333,AAPL270617P00450000,AAPL,2027-06-17,450.00,put,0.00,174.55,174.25,1,174.85,1,0,0,2025-11-24,0.46853,-0.66974,0.00224,-0.01319,1.24911,-5.60387
2334,AAPL270617C00460000,AAPL,2027-06-17,460.00,call,3.95,3.45,3.35,24,3.55,34,0,5,2025-11-24,0.25390,0.1036,0.00206,-0.01646,0.62091,0.38685
2335,AAPL270617P00460000,AAPL,2027-06-17,460.00,put,0.00,184.55,184.20,1,184.90,1,0,0,2025-11-24,0.48804,-0.66777,0.00216,-0.01440,1.25206,-5.75837
2336,AAPL270617C00470000,AAPL,2027-06-17,470.00,call,3.50,3.02,2.93,18,3.10,39,0,4,2025-11-24,0.25390,0.09191,0.00188,-0.01501,0.56873,0.34434
2337,AAPL270617P00470000,AAPL,2027-06-17,470.00,put,0.00,194.52,194.20,1,194.85,1,0,0,2025-11-24,0.50755,-0.66534,0.00208,-0.01566,1.25567,-5.91159
2338,AAPL270617C00480000,AAPL,2027-06-17,480.00,call,2.40,2.64,2.55,15,2.73,38,0,56,2025-11-24,0.25390,0.08144,0.00172,-0.01366,0.51957,0.30607
2339,AAPL270617P00480000,AAPL,2027-06-17,480.00,put,203.65,204.52,204.20,1,204.85,1,1,0,2025-11-24,0.52706,-0.66251,0.00201,-0.01697,1.25981,-6.06374
2340,AAPL270617C00490000,AAPL,2027-06-17,490.00,call,2.11,2.32,2.24,10,2.40,29,0,2,2025-11-24,0.25390,0.07209,0.00157,-0.01240,0.47353,0.27171
2341,AAPL270617P00490000,AAPL,2027-06-17,490.00,put,0.00,214.55,214.20,1,214.90,1,0,0,2025-11-24,0.52706,-0.67387,0.00198,-0.01498,1.24277,-6.23954
2342,AAPL270617C00500000,AAPL,2027-06-17,500.00,call,2.01,2.04,1.96,8,2.12,11,0,99,2025-11-24,0.25390,0.06374,0.00143,-0.01123,0.43061,0.24093
2343,AAPL270617P00500000,AAPL,2027-06-17,500.00,put,0.00,224.10,222.15,24,226.05,24,0,0,2025-11-24,0.54657,-0.67009,0.00192,-0.01637,1.24857,-6.38877
2344,AAPL270617C00510000,AAPL,2027-06-17,510.00,call,1.83,1.81,1.73,34,1.89,48,14,13,2025-11-24,0.25390,0.05631,0.00129,-0.01016,0.39077,0.21340
2345,AAPL270617P00510000,AAPL,2027-06-17,510.00,put,0.00,234.10,232.15,20,236.05,24,0,0,2025-11-24,0.56608,-0.66605,0.00186,-0.01780,1.25463,-6.53747
2346,AAPL270617C00520000,AAPL,2027-06-17,520.00,call,1.61,1.60,1.53,24,1.68,43,15,70,2025-11-24,0.25390,0.04971,0.00117,-0.00917,0.35395,0.18884
2347,AAPL270617P00520000,AAPL,2027-06-17,520.00,put,0.00,244.10,242.15,24,246.05,24,0,0,2025-11-24,0.56608,-0.67597,0.00184,-0.01588,1.23948,-6.70885
2348,AAPL270617C00530000,AAPL,2027-06-17,530.00,call,1.37,1.44,1.36,6,1.51,46,5,125,2025-11-24,0.25390,0.04384,0.00106,-0.00826,0.32003,0.16696
2349,AAPL270617P00530000,AAPL,2027-06-17,530.00,put,0.00,254.10,252.15,20,256.05,24,0,0,2025-11-24,0.58560,-0.67123,0.00179,-0.01738,1.24684,-6.85548
2350,AAPL271217C00005000,AAPL,2027-12-17,5.00,call,0.00,270.75,268.50,2,273.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00049,0.00000,0.09522
2351,AAPL271217P00005000,AAPL,2027-12-17,5.00,put,0.00,0.01,0.00,0,0.09,3,0,16,2025-11-24,0.91729,-8e-05,0.00000,-0.00008,0.00133,-0.00069
2352,AAPL271217C00010000,AAPL,2027-12-17,10.00,call,0.00,265.75,263.50,2,268.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00098,0.00000,0.19043
2353,AAPL271217P00010000,AAPL,2027-12-17,10.00,put,0.00,0.01,0.00,0,0.10,3,0,0,2025-11-24,0.74169,-0.0001,0.00000,-0.00007,0.00155,-0.00075
2354,AAPL271217C00015000,AAPL,2027-12-17,15.00,call,251.55,261.25,259.00,2,263.50,2,0,26,2025-11-24,0.01976,1.0,0.00000,-0.00147,0.00000,0.28565
2355,AAPL271217P00015000,AAPL,2027-12-17,15.00,put,0.00,0.07,0.03,1,0.11,3,0,0,2025-11-24,0.78071,-0.00062,0.00001,-0.00042,0.00861,-0.00501
2356,AAPL271217C00020000,AAPL,2027-12-17,20.00,call,0.00,256.25,254.00,2,258.50,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00196,0.00000,0.38086
2357,AAPL271217P00020000,AAPL,2027-12-17,20.00,put,0.00,0.09,0.04,1,0.14,3,0,0,2025-11-24,0.72218,-0.00089,0.00001,-0.00054,0.01194,-0.00700
2358,AAPL271217C00025000,AAPL,2027-12-17,25.00,call,0.00,251.75,249.50,2,254.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00245,0.00000,0.47608
2359,AAPL271217P00025000,AAPL,2027-12-17,25.00,put,0.00,0.11,0.05,5,0.17,3,0,0,2025-11-24,0.66364,-0.00104,0.00001,-0.00057,0.01378,-0.00797
2360,AAPL271217C00030000,AAPL,2027-12-17,30.00,call,0.00,247.25,245.00,2,249.50,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00294,0.00000,0.57129
2361,AAPL271217P00030000,AAPL,2027-12-17,30.00,put,0.00,0.12,0.03,3,0.20,3,0,0,2025-11-24,0.62462,-0.0013,0.00002,-0.00065,0.01699,-0.00986
2362,AAPL271217C00035000,AAPL,2027-12-17,35.00,call,0.00,242.50,240.00,2,245.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00343,0.00000,0.66651
2363,AAPL271217P00035000,AAPL,2027-12-17,35.00,put,0.00,0.15,0.07,3,0.23,10,0,0,2025-11-24,0.60511,-0.00185,0.00002,-0.00087,0.02343,-0.01401
2364,AAPL271217C00040000,AAPL,2027-12-17,40.00,call,0.00,237.75,235.50,2,240.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00392,0.00000,0.76173
2365,AAPL271217P00040000,AAPL,2027-12-17,40.00,put,0.00,0.20,0.12,3,0.28,3,0,0,2025-11-24,0.58560,-0.00246,0.00003,-0.00108,0.03035,-0.01857
2366,AAPL271217C00045000,AAPL,2027-12-17,45.00,call,0.00,233.25,231.00,2,235.50,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00442,0.00000,0.85694
2367,AAPL271217P00045000,AAPL,2027-12-17,45.00,put,0.00,0.25,0.17,3,0.33,3,0,0,2025-11-24,0.56608,-0.00312,0.00004,-0.00129,0.03752,-0.02338
2368,AAPL271217C00050000,AAPL,2027-12-17,50.00,call,228.00,228.75,226.50,2,231.00,2,1,1497,2025-11-24,0.01976,1.0,0.00000,-0.00491,0.00000,0.95216
2369,AAPL271217P00050000,AAPL,2027-12-17,50.00,put,0.00,0.30,0.23,4,0.37,34,0,483,2025-11-24,0.54657,-0.00379,0.00005,-0.00148,0.04473,-0.02828
2370,AAPL271217C00055000,AAPL,2027-12-17,55.00,call,216.40,224.25,222.00,1,226.50,2,0,420,2025-11-24,0.01976,1.0,0.00000,-0.00540,0.00000,1.04737
2371,AAPL271217P00055000,AAPL,2027-12-17,55.00,put,0.00,0.36,0.29,6,0.43,34,0,38,2025-11-24,0.52706,-0.00447,0.00006,-0.00164,0.05181,-0.03311
2372,AAPL271217C00060000,AAPL,2027-12-17,60.00,call,217.90,219.50,217.00,2,222.00,2,0,362,2025-11-24,0.01976,1.0,0.00000,-0.00589,0.00000,1.14259
2373,AAPL271217P00060000,AAPL,2027-12-17,60.00,put,0.00,0.42,0.35,6,0.50,18,0,113,2025-11-24,0.50755,-0.00513,0.00007,-0.00178,0.05858,-0.03772
2374,AAPL271217C00065000,AAPL,2027-12-17,65.00,call,214.50,214.75,212.50,3,217.00,1,0,155,2025-11-24,0.01976,1.0,0.00000,-0.00638,0.00000,1.23781
2375,AAPL271217P00065000,AAPL,2027-12-17,65.00,put,0.00,0.51,0.43,4,0.58,27,0,496,2025-11-24,0.48804,-0.00575,0.00008,-0.00189,0.06489,-0.04198
2376,AAPL271217C00070000,AAPL,2027-12-17,70.00,call,210.00,210.25,208.00,2,212.50,2,0,225,2025-11-24,0.01976,1.0,0.00000,-0.00687,0.00000,1.33302
2377,AAPL271217P00070000,AAPL,2027-12-17,70.00,put,0.00,0.58,0.51,2,0.66,10,0,195,2025-11-24,0.48804,-0.00773,0.00011,-0.00244,0.08429,-0.05689
2378,AAPL271217C00075000,AAPL,2027-12-17,75.00,call,197.36,205.75,203.50,2,208.00,2,0,128,2025-11-24,0.01976,1.0,0.00000,-0.00736,0.00000,1.42824
2379,AAPL271217P00075000,AAPL,2027-12-17,75.00,put,0.00,0.68,0.60,5,0.75,5,0,86,2025-11-24,0.46853,-0.0084,0.00012,-0.00250,0.09066,-0.06125
2380,AAPL271217C00080000,AAPL,2027-12-17,80.00,call,196.00,201.25,199.00,2,203.50,2,0,201,2025-11-24,0.01976,1.0,0.00000,-0.00785,0.00000,1.52345
2381,AAPL271217P00080000,AAPL,2027-12-17,80.00,put,0.00,0.77,0.70,7,0.85,5,0,284,2025-11-24,0.46853,-0.01086,0.00015,-0.00312,0.11351,-0.07979
2382,AAPL271217C00085000,AAPL,2027-12-17,85.00,call,166.75,196.75,194.50,2,199.00,2,0,286,2025-11-24,0.01976,1.0,0.00000,-0.00834,0.00000,1.61867
2383,AAPL271217P00085000,AAPL,2027-12-17,85.00,put,0.96,0.89,0.81,3,0.97,10,2,78,2025-11-24,0.44901,-0.01153,0.00017,-0.00313,0.11960,-0.08389
2384,AAPL271217C00090000,AAPL,2027-12-17,90.00,call,188.30,192.25,190.00,2,194.50,11,0,118,2025-11-24,0.01976,1.0,0.00000,-0.00883,0.00000,1.71388
2385,AAPL271217P00090000,AAPL,2027-12-17,90.00,put,0.00,1.02,0.94,3,1.11,27,0,77,2025-11-24,0.44901,-0.01449,0.00021,-0.00380,0.14571,-0.10615
2386,AAPL271217C00095000,AAPL,2027-12-17,95.00,call,139.75,187.75,185.50,2,190.00,12,0,70,2025-11-24,0.01976,1.0,0.00000,-0.00932,0.00000,1.80910
2387,AAPL271217P00095000,AAPL,2027-12-17,95.00,put,0.00,1.18,1.09,3,1.26,3,0,34,2025-11-24,0.42950,-0.01513,0.00022,-0.00375,0.15123,-0.10965
2388,AAPL271217C00100000,AAPL,2027-12-17,100.00,call,176.25,183.00,181.00,2,185.00,1,0,395,2025-11-24,0.01976,1.0,0.00000,-0.00981,0.00000,1.90432
2389,AAPL271217P00100000,AAPL,2027-12-17,100.00,put,0.00,1.34,1.25,3,1.43,6,0,767,2025-11-24,0.42950,-0.01861,0.00027,-0.00445,0.18046,-0.13569
2390,AAPL271217C00105000,AAPL,2027-12-17,105.00,call,160.50,178.75,176.50,2,181.00,11,0,62,2025-11-24,0.01976,1.0,0.00000,-0.01030,0.00000,1.99953
2391,AAPL271217P00105000,AAPL,2027-12-17,105.00,put,0.00,1.52,1.44,10,1.61,3,0,114,2025-11-24,0.40999,-0.01918,0.00029,-0.00433,0.18517,-0.13827
2392,AAPL271217C00110000,AAPL,2027-12-17,110.00,call,154.85,174.75,172.50,1,177.00,12,0,175,2025-11-24,0.31243,0.9929,0.00016,-0.01217,0.07822,2.04746
2393,AAPL271217P00110000,AAPL,2027-12-17,110.00,put,0.00,1.74,1.66,9,1.82,26,0,852,2025-11-24,0.40999,-0.02318,0.00034,-0.00505,0.21740,-0.16818
2394,AAPL271217C00115000,AAPL,2027-12-17,115.00,call,167.26,170.25,168.00,8,172.50,16,1,390,2025-11-24,0.31243,0.99069,0.00020,-0.01302,0.09924,2.12768
2395,AAPL271217P00115000,AAPL,2027-12-17,115.00,put,0.00,1.97,1.88,27,2.06,27,0,878,2025-11-24,0.40999,-0.02765,0.00039,-0.00582,0.25196,-0.20179
2396,AAPL271217C00120000,AAPL,2027-12-17,120.00,call,164.53,165.75,163.50,8,168.00,16,0,296,2025-11-24,0.31243,0.98803,0.00025,-0.01392,0.12349,2.20476
2397,AAPL271217P00120000,AAPL,2027-12-17,120.00,put,0.00,2.23,2.14,3,2.32,3,0,554,2025-11-24,0.39048,-0.02821,0.00042,-0.00560,0.25625,-0.20341
2398,AAPL271217C00125000,AAPL,2027-12-17,125.00,call,152.77,161.25,159.00,4,163.50,16,0,443,2025-11-24,0.31243,0.98489,0.00031,-0.01487,0.15103,2.27838
2399,AAPL271217P00125000,AAPL,2027-12-17,125.00,put,0.00,2.51,2.42,3,2.61,28,0,584,2025-11-24,0.39048,-0.03326,0.00048,-0.00637,0.29365,-0.24118
2400,AAPL271217C00130000,AAPL,2027-12-17,130.00,call,155.50,157.00,155.00,8,159.00,18,0,367,2025-11-24,0.31243,0.98123,0.00037,-0.01587,0.18183,2.34826
2401,AAPL271217P00130000,AAPL,2027-12-17,130.00,put,0.00,2.83,2.74,3,2.92,1,0,258,2025-11-24,0.39048,-0.03878,0.00054,-0.00718,0.33303,-0.28288
2402,AAPL271217C00135000,AAPL,2027-12-17,135.00,call,148.75,152.75,150.50,8,155.00,16,0,133,2025-11-24,0.31243,0.97702,0.00044,-0.01692,0.21582,2.41416
2403,AAPL271217P00135000,AAPL,2027-12-17,135.00,put,3.25,3.17,3.05,27,3.30,37,1,283,2025-11-24,0.37097,-0.03935,0.00058,-0.00684,0.33702,-0.28333
2404,AAPL271217C00140000,AAPL,2027-12-17,140.00,call,141.50,148.25,146.00,9,150.50,16,0,510,2025-11-24,0.31243,0.97223,0.00052,-0.01800,0.25288,2.47585
2405,AAPL271217P00140000,AAPL,2027-12-17,140.00,put,0.00,3.58,3.45,14,3.70,23,0,2457,2025-11-24,0.37097,-0.04552,0.00065,-0.00764,0.37911,-0.32954
2406,AAPL271217C00145000,AAPL,2027-12-17,145.00,call,139.55,144.25,142.00,8,146.50,16,0,587,2025-11-24,0.31243,0.96685,0.00060,-0.01913,0.29282,2.53314
2407,AAPL271217P00145000,AAPL,2027-12-17,145.00,put,0.00,3.97,3.85,25,4.10,37,0,229,2025-11-24,0.37097,-0.05218,0.00073,-0.00846,0.42283,-0.37987
2408,AAPL271217C00150000,AAPL,2027-12-17,150.00,call,135.40,139.75,137.50,10,142.00,14,0,795,2025-11-24,0.31243,0.96087,0.00068,-0.02028,0.33544,2.58587
2409,AAPL271217P00150000,AAPL,2027-12-17,150.00,put,4.40,4.42,4.30,38,4.55,33,4,1102,2025-11-24,0.37097,-0.05932,0.00080,-0.00929,0.46791,-0.43434
2410,AAPL271217C00155000,AAPL,2027-12-17,155.00,call,130.90,136.00,134.00,7,138.00,16,0,171,2025-11-24,0.31243,0.95428,0.00078,-0.02147,0.38048,2.63392
2411,AAPL271217P00155000,AAPL,2027-12-17,155.00,put,0.00,4.92,4.80,16,5.05,37,0,346,2025-11-24,0.35146,-0.06017,0.00086,-0.00880,0.47313,-0.43446
2412,AAPL271217C00160000,AAPL,2027-12-17,160.00,call,127.00,131.75,129.50,8,134.00,16,0,354,2025-11-24,0.31243,0.94707,0.00087,-0.02267,0.42767,2.67721
2413,AAPL271217P00160000,AAPL,2027-12-17,160.00,put,0.00,5.47,5.35,2,5.60,37,0,1153,2025-11-24,0.35146,-0.06805,0.00094,-0.00960,0.52065,-0.49405
2414,AAPL271217C00165000,AAPL,2027-12-17,165.00,call,123.50,127.40,126.40,4,128.40,14,0,365,2025-11-24,0.31243,0.93925,0.00097,-0.02388,0.47670,2.71568
2415,AAPL271217P00165000,AAPL,2027-12-17,165.00,put,0.00,6.03,5.90,18,6.15,6,0,1057,2025-11-24,0.35146,-0.07643,0.00103,-0.01041,0.56911,-0.55791
2416,AAPL271217C00170000,AAPL,2027-12-17,170.00,call,121.00,123.32,122.35,4,124.30,14,0,738,2025-11-24,0.31243,0.93083,0.00107,-0.02510,0.52726,2.74932
2417,AAPL271217P00170000,AAPL,2027-12-17,170.00,put,6.80,6.67,6.55,2,6.80,34,1,925,2025-11-24,0.35146,-0.08528,0.00112,-0.01120,0.61824,-0.62597
2418,AAPL271217C00175000,AAPL,2027-12-17,175.00,call,114.66,119.40,118.40,4,120.40,5,0,437,2025-11-24,0.31243,0.92182,0.00118,-0.02633,0.57902,2.77815
2419,AAPL271217P00175000,AAPL,2027-12-17,175.00,put,7.30,7.35,7.20,31,7.50,37,16,1545,2025-11-24,0.35146,-0.0946,0.00121,-0.01199,0.66775,-0.69817
2420,AAPL271217C00180000,AAPL,2027-12-17,180.00,call,116.32,115.53,114.65,30,116.40,40,7,944,2025-11-24,0.31243,0.91223,0.00129,-0.02754,0.63166,2.80219
2421,AAPL271217P00180000,AAPL,2027-12-17,180.00,put,8.16,8.07,7.95,2,8.20,13,2,2920,2025-11-24,0.35146,-0.10435,0.00130,-0.01275,0.71740,-0.77440
2422,AAPL271217C00185000,AAPL,2027-12-17,185.00,call,109.60,111.50,110.60,10,112.40,15,1,2702,2025-11-24,0.31243,0.90209,0.00140,-0.02875,0.68484,2.82153
2423,AAPL271217P00185000,AAPL,2027-12-17,185.00,put,9.00,8.85,8.70,20,9.00,8,1,710,2025-11-24,0.33194,-0.10662,0.00140,-0.01204,0.72863,-0.77949
2424,AAPL271217C00190000,AAPL,2027-12-17,190.00,call,103.80,107.78,106.80,10,108.75,15,0,1131,2025-11-24,0.31243,0.89142,0.00150,-0.02993,0.73826,2.83626
2425,AAPL271217P00190000,AAPL,2027-12-17,190.00,put,10.16,9.70,9.55,9,9.85,11,1,1259,2025-11-24,0.33194,-0.11726,0.00150,-0.01275,0.77995,-0.86195
2426,AAPL271217C00195000,AAPL,2027-12-17,195.00,call,99.55,104.03,103.05,4,105.00,5,0,594,2025-11-24,0.29292,0.88983,0.00162,-0.02962,0.74601,2.93199
2427,AAPL271217P00195000,AAPL,2027-12-17,195.00,put,10.50,10.60,10.45,1,10.75,19,37,1556,2025-11-24,0.33194,-0.12833,0.00159,-0.01343,0.83090,-0.94847
2428,AAPL271217C00200000,AAPL,2027-12-17,200.00,call,100.60,100.35,99.45,11,101.25,16,10,4558,2025-11-24,0.29292,0.87809,0.00174,-0.03074,0.80166,2.93945
2429,AAPL271217P00200000,AAPL,2027-12-17,200.00,put,11.45,11.57,11.40,20,11.75,49,16,5710,2025-11-24,0.33194,-0.1398,0.00169,-0.01407,0.88124,-1.03891
